"fullvisitorid","date","units_sold","unit_price","revenue"
"092959055024454963","2017-07-23",1,"6.00","6.00"
"4303251238421545995","2017-06-26",2,"3.00","6.00"
"2489385030492807246","2017-07-17",1,"6.00","6.00"
"8368921802264249837","2017-07-31",1,"6.00","6.00"
"9991458465328295712","2017-08-01",1,"6.00","6.00"
"3746801913674135700","2017-07-30",1,"5.10","6.00"
"3087105401227083369","2017-07-15",1,"6.00","6.00"
"3673260673505106867","2017-07-17",1,"6.00","6.00"
"2474306996344758278","2017-05-25",4,"1.50","6.00"
"5048717481474354656","2017-07-31",1,"6.00","6.00"
"6027142078940861829","2017-07-14",1,"6.00","6.00"
"2380501636858302754","2017-07-27",1,"6.00","6.00"
"0237463554769485825","2017-05-25",2,"3.00","6.00"
"6386481962476308500","2017-07-18",1,"6.00","6.00"
"1388771614656231668","2017-05-06",4,"1.50","6.00"
"5194366049426351107","2017-08-01",1,"6.00","6.00"
"7057220401877200125","2017-07-20",1,"6.00","6.00"
"2303365259512398684","2017-06-02",2,"3.00","6.00"
"0027253811764166045","2017-07-18",1,"6.00","6.00"
"5840491569007518848","2017-05-24",4,"1.50","6.00"
"771815932973256902","2017-07-30",1,"6.00","6.00"
"3985304281629561294","2017-05-01",5,"1.20","6.00"
"0696569286294472943","2017-07-24",1,"6.00","6.00"
"4463939398744073285","2017-07-12",1,"6.00","6.00"
"225748283717882820","2017-07-20",1,"4.80","6.00"
"1366491597789783868","2017-05-19",2,"3.00","6.00"
"20941213751022444","2017-05-07",2,"3.00","6.00"
"2236723367697852583","2017-07-12",1,"6.00","6.00"
"8216383529268643202","2017-07-25",1,"6.00","6.00"
"0868750388592871223","2017-07-31",1,"6.00","6.00"
"9531710713884972580","2017-07-18",1,"6.00","6.00"
"1160655632139723710","2017-05-10",2,"3.00","6.00"
"9231063157825609245","2017-07-31",1,"6.00","6.00"
"476648580034161230","2017-07-13",1,"3.50","6.00"
"4293484339755189100","2017-08-01",1,"6.00","6.00"
"6492432906463070440","2017-07-27",1,"6.00","6.00"
"3651773821831009542","2017-07-17",1,"6.00","6.00"
"6826356914660432517","2017-07-21",1,"6.00","6.00"
"8759628017037623214","2017-07-23",4,"1.50","6.00"
"7524176002865422001","2017-06-11",2,"3.00","6.00"
"8148844566210761984","2017-07-15",1,"6.00","6.00"
"4962611074425177297","2017-07-31",1,"6.00","6.00"
"306638466008157195","2017-05-13",3,"1.50","6.00"
"7311242886083854158","2017-07-13",1,"6.00","6.00"
"934912509102719437","2017-07-17",4,"1.50","6.00"
"7916784910076057299","2017-07-26",1,"6.00","6.00"
"3035924074794327291","2017-05-03",2,"3.00","6.00"
"9489686916572857945","2017-07-21",1,"6.00","6.00"
"6085227967956663557","2017-05-20",1,"3.50","6.00"
"9361822805129330834","2017-07-26",1,"6.00","6.00"
"3559204636877491469","2017-07-13",1,"6.00","6.00"
"7040970537292451675","2017-05-12",2,"3.00","6.00"
"003646262730391405","2017-07-24",1,"6.00","6.00"
"542512777611037459","2017-07-15",1,"6.00","6.00"
"9308830794882029451","2017-07-10",5,"1.20","6.00"
"4542569730574642980","2017-07-19",1,"6.00","6.00"
"302619288713884655","2017-05-13",2,"3.00","6.00"
"4353194077032845690","2017-07-21",1,"6.00","6.00"
"2285890980032184218","2017-07-20",1,"6.00","6.00"
"3861225107643603830","2017-07-18",1,"6.00","6.00"
"3985304281629561294","2017-05-03",5,"1.20","6.00"
"0148144710137553461","2017-07-03",2,"3.00","6.00"
"8831492086983717178","2017-07-13",1,"6.00","6.00"
"9668683041578672676","2017-07-16",1,"6.00","6.00"
"1842636084254645546","2017-07-15",1,"6.00","6.00"
"7006743381171487074","2017-07-26",1,"6.00","6.00"
"8920453015557966756","2017-07-24",1,"6.00","6.00"
"0259369631408009708","2017-07-26",1,"6.00","6.00"
"5024679608681889824","2017-07-15",1,"6.00","6.00"
"897432239222476347","2017-07-18",1,"6.00","6.00"
"5692790790419631692","2017-07-20",1,"6.00","6.00"
"9487955622939545719","2017-07-31",1,"6.00","6.00"
"2935647772638404195","2017-07-28",2,"3.00","6.00"
"8151896772745241193","2017-05-09",2,"3.00","6.00"
"703851965143161667","2017-05-21",2,"3.00","6.00"
"497513844740213004","2017-07-24",1,"6.00","6.00"
"4293484339755189100","2017-07-28",1,"6.00","6.00"
"9643064599919890075","2017-05-18",2,"3.00","6.00"
"3479031673559666057","2017-07-24",1,"6.00","6.00"
"1345975714868467281","2017-07-27",1,"6.00","6.00"
"7361317940217875236","2017-07-26",2,"3.00","6.00"
"6769027370833187828","2017-07-19",1,"6.00","6.00"
"1359450461285841718","2017-06-28",2,"3.00","6.00"
"446519872373673246","2017-05-06",2,"3.00","6.00"
"9953956744551076841","2017-06-07",5,"1.20","6.00"
"278281036899188337","2017-07-21",1,"6.00","6.00"
"3628053676986560434","2017-07-16",1,"6.00","6.00"
"2267833805229124830","2017-07-18",1,"6.00","6.00"
"3999631912691833519","2017-05-23",4,"1.50","6.00"
"0644096620608741640","2017-07-31",1,"6.00","6.00"
"4153022421447145098","2017-07-26",1,"6.00","6.00"
"7656692875655764278","2017-07-18",1,"6.00","6.00"
"0531829155524217247","2017-07-12",1,"6.00","6.00"
"5844968109224586708","2017-07-16",1,"6.00","6.00"
"5490104931040203110","2017-07-11",1,"6.00","6.00"
"0157153695034207344","2017-08-01",1,"6.00","6.00"
"7646277584131900938","2017-05-30",2,"3.00","6.00"
"3772751619876404109","2017-05-06",2,"3.00","6.00"
"2426608588260311857","2017-07-17",2,"3.00","6.00"
"482684279662449709","2017-07-12",1,"6.00","6.00"
"8945807660884047261","2017-07-26",1,"6.00","6.00"
"4373431334404891039","2017-07-24",1,"6.00","6.00"
"8553236961269773275","2017-07-24",1,"6.00","6.00"
"1383687428379664179","2017-07-13",1,"6.00","6.00"
"1379238346343753194","2017-06-25",2,"3.00","6.00"
"3486874530891960714","2017-07-24",1,"6.00","6.00"
"3746801913674135700","2017-07-30",1,"6.00","6.00"
"0729857980361674549","2017-07-30",1,"6.00","6.00"
"3580472110818897042","2017-07-21",1,"6.00","6.00"
"9568008277930541414","2017-07-19",1,"6.00","6.00"
"5163707793579305933","2017-07-17",1,"6.00","6.00"
"4293046288572291138","2017-07-11",1,"6.00","6.00"
"9186189077401966202","2017-07-25",1,"6.00","6.00"
"2858924383625351601","2017-07-26",1,"6.00","6.00"
"6235535398168045097","2017-07-20",1,"6.00","6.00"
"2614571685647375264","2017-07-16",1,"6.00","6.00"
"8740239194513757567","2017-07-18",1,"6.00","6.00"
"403789659645595849","2017-07-14",1,"6.00","6.00"
"7088180521744322704","2017-07-13",1,"6.00","6.00"
"8645281592560530694","2017-07-12",1,"6.00","6.00"
"6352400098167798729","2017-07-12",1,"6.00","6.00"
"8586424365462181280","2017-08-01",1,"6.00","6.00"
"5837142242008937485","2017-05-15",2,"3.00","6.00"
"771815932973256902","2017-07-26",1,"6.00","6.00"
"618446519724501732","2017-07-22",1,"6.00","6.00"
"3159922528931788425","2017-07-25",1,"6.00","6.00"
"4362786366239626641","2017-07-18",1,"6.00","6.00"
"613346106354488769","2017-07-15",1,"6.00","6.00"
"2860767949768847590","2017-07-13",1,"6.00","6.00"
"8454791723542504717","2017-07-25",1,"6.00","6.00"
"3121895172410748788","2017-07-14",1,"4.80","6.00"
"5298536509542339385","2017-07-13",1,"6.00","6.00"
"7545000103569508809","2017-05-28",4,"1.50","6.00"
"3610132403527377550","2017-07-26",1,"6.00","6.00"
"8230528872482379210","2017-08-01",1,"6.00","6.00"
"5560606512978746562","2017-07-29",1,"6.00","6.00"
"950847809451888319","2017-07-12",1,"6.00","6.00"
"3036096999381412608","2017-07-11",1,"6.00","6.00"
"5403271573242447647","2017-07-26",1,"6.00","6.00"
"9273094545965979888","2017-07-14",1,"6.00","6.00"
"8977039158734679466","2017-07-11",1,"6.00","6.00"
"6092705060875117814","2017-07-30",1,"6.00","6.00"
"5052849259623199892","2017-07-25",1,"6.00","6.00"
"8707148864333553100","2017-07-14",5,"1.20","6.00"
"9281158068800474152","2017-07-22",1,"6.00","6.00"
"4374815724426015385","2017-07-20",1,"6.00","6.00"
"8389938077602919446","2017-07-22",1,"6.00","6.00"
"5626802495724291213","2017-07-20",1,"6.00","6.00"
"8455072684959877624","2017-07-13",1,"6.00","6.00"
"7270347799621148110","2017-07-20",1,"6.00","6.00"
"8003231530004184488","2017-07-15",1,"6.00","6.00"
"5919864038136399687","2017-05-27",1,"5.99","5.99"
"0770955049958416373","2017-05-12",1,"5.99","5.99"
"5153137603693660210","2017-05-06",1,"5.99","5.99"
"2278702264451940418","2017-07-24",1,"5.99","5.99"
"3347389342160255155","2017-05-19",1,"5.99","5.99"
"1892504515910818669","2017-06-13",1,"5.99","5.99"
"1541545257640395358","2017-07-18",1,"5.59","5.99"
"0220293028121038519","2017-06-27",1,"5.99","5.99"
"0434467197734100535","2017-07-06",1,"3.99","5.99"
"1135520399480349729","2017-05-29",1,"5.99","5.99"
"0657364648407623467","2017-05-14",1,"5.99","5.99"
"1937147720930640984","2017-05-31",1,"5.99","5.99"
"5997248167668224353","2017-06-22",1,"5.99","5.99"
"7576412479791634134","2017-05-16",1,"5.99","5.99"
"4970678991524735110","2017-06-09",1,"5.99","5.99"
"2847957052786600334","2017-05-01",1,"5.99","5.99"
"6947761699684409241","2017-06-10",1,"5.99","5.99"
"3459203598537329972","2017-06-27",1,"3.99","5.99"
"7763040392280812015","2017-05-12",1,"5.99","5.99"
"4236220910944693025","2017-06-28",1,"5.99","5.99"
"5679940068364699452","2017-06-28",1,"5.99","5.99"
"1366491597789783868","2017-05-19",1,"5.99","5.99"
"5093202582333321249","2017-06-26",1,"5.99","5.99"
"5737648276070010477","2017-05-09",1,"5.99","5.99"
"4424652140746711975","2017-07-31",1,"3.99","5.99"
"400274984438429394","2017-06-08",1,"5.99","5.99"
"0302500378244097162","2017-07-03",1,"5.99","5.99"
"1149400789045456315","2017-07-18",1,"5.99","5.99"
"0403854633867059264","2017-06-12",1,"5.99","5.99"
"563287867913130395","2017-06-03",1,"5.99","5.99"
"9452375913960832872","2017-06-30",1,"5.99","5.99"
"4736934688918195489","2017-06-22",1,"5.99","5.99"
"1700548200063744831","2017-05-21",1,"5.99","5.99"
"7316083488008575652","2017-07-11",1,"5.99","5.99"
"219023889153500866","2017-07-27",1,"5.99","5.99"
"6096747809034958809","2017-07-12",1,"3.99","5.99"
"4013965518417405272","2017-06-14",1,"5.99","5.99"
"3618955298559630477","2017-07-27",1,"2.99","5.99"
"1495276033637299297","2017-05-02",1,"5.99","5.99"
"5840491569007518848","2017-05-24",1,"5.99","5.99"
"0710632165228073636","2017-06-12",1,"5.99","5.99"
"8779932475930173813","2017-07-31",1,"2.99","5.99"
"1131720387722235876","2017-07-17",1,"5.99","5.99"
"7260415426081396092","2017-07-31",1,"5.99","5.99"
"4988517937139937145","2017-05-31",1,"5.99","5.99"
"8561959428190365620","2017-07-18",1,"5.99","5.99"
"1655187180977818687","2017-06-20",1,"5.59","5.99"
"6016781152973562364","2017-07-07",1,"5.99","5.99"
"6314435256951584618","2017-05-02",1,"5.99","5.99"
"7946697392929480488","2017-06-01",1,"5.99","5.99"
"057690064947519715","2017-06-08",1,"5.99","5.99"
"0061573118696185639","2017-06-22",1,"5.99","5.99"
"3721768658630076123","2017-07-12",1,"5.99","5.99"
"613346106354488769","2017-07-15",1,"5.99","5.99"
"0102527091741838919","2017-06-02",1,"5.99","5.99"
"9886716811075518480","2017-07-31",1,"5.99","5.99"
"4303251238421545995","2017-06-26",1,"5.99","5.99"
"7247213948842661209","2017-06-20",1,"5.99","5.99"
"0403305617372535305","2017-05-06",1,"5.99","5.99"
"4533010931471366416","2017-07-19",1,"5.99","5.99"
"3219847669927373606","2017-05-17",1,"5.99","5.99"
"3488180527318382945","2017-08-01",1,"2.99","5.99"
"7006356126071598567","2017-07-27",1,"5.99","5.99"
"218137370224839402","2017-07-26",1,"5.99","5.99"
"6235535398168045097","2017-07-20",1,"5.99","5.99"
"1131409018243412828","2017-07-07",1,"5.99","5.99"
"5763434528754905510","2017-05-18",1,"5.99","5.99"
"4143932736586919766","2017-06-28",1,"5.99","5.99"
"6424007267871857107","2017-06-06",1,"5.99","5.99"
"5307519425501683861","2017-07-14",1,"3.99","5.99"
"7281459057441043181","2017-05-23",1,"5.99","5.99"
"4937590539132421841","2017-06-25",1,"3.99","5.99"
"5860408548782746399","2017-07-20",1,"5.99","5.99"
"4374815724426015385","2017-07-20",1,"5.99","5.99"
"8149619824926013783","2017-06-14",1,"1.99","5.99"
"3673260673505106867","2017-07-17",1,"0.99","5.99"
"9654341547805827716","2017-06-22",1,"5.99","5.99"
"3536507007707197713","2017-07-15",1,"4.99","5.99"
"9859938559849230884","2017-05-02",1,"5.99","5.99"
"8299318210630907459","2017-05-30",1,"5.99","5.99"
"4499748242817922289","2017-06-05",1,"5.99","5.99"
"0400407178048226883","2017-07-26",1,"5.99","5.99"
"1759020460040469210","2017-07-18",1,"5.99","5.99"
"5097803645855751115","2017-07-25",1,"5.99","5.99"
"1366491597789783868","2017-05-17",1,"5.99","5.99"
"5651546811241847412","2017-06-18",1,"5.99","5.99"
"0072845686972971414","2017-06-06",1,"5.99","5.99"
"63411837669447330","2017-05-15",1,"2.99","5.99"
"4101120549971072537","2017-05-26",1,"5.99","5.99"
"1036507769669388704","2017-06-22",1,"4.99","5.99"
"5551746732161712725","2017-05-03",1,"5.99","5.99"
"028968003122333527","2017-05-23",1,"5.99","5.99"
"2377886836226537273","2017-07-08",1,"5.99","5.99"
"3497210362733982237","2017-05-02",1,"5.99","5.99"
"4374815724426015385","2017-07-17",1,"5.99","5.99"
"0803579387198015133","2017-07-31",1,"5.99","5.99"
"3076061010339058346","2017-05-08",1,"5.99","5.99"
"8977039158734679466","2017-07-11",1,"4.99","5.99"
"3497210362733982237","2017-05-11",1,"5.99","5.99"
"7782965489086957079","2017-06-16",1,"5.99","5.99"
"0355125377978057642","2017-07-13",1,"5.99","5.99"
"4831776650209464285","2017-07-21",1,"5.99","5.99"
"0254204295046691679","2017-07-30",1,"5.99","5.99"
"8143086150145498908","2017-06-22",1,"5.99","5.99"
"8519577869545508855","2017-07-10",1,"5.99","5.99"
"1135111498627892003","2017-07-06",1,"5.99","5.99"
"2710227783420966890","2017-07-01",1,"5.99","5.99"
"0174424039806321986","2017-06-18",1,"5.99","5.99"
"3586738077740947367","2017-05-06",1,"5.99","5.99"
"4263223075868893407","2017-07-01",1,"5.99","5.99"
"3949362954057733036","2017-05-12",1,"3.99","5.99"
"0883480197021534726","2017-06-07",1,"5.99","5.99"
"4382710169252447985","2017-06-25",1,"5.99","5.99"
"7348166856129864850","2017-05-13",1,"3.99","5.99"
"066696864813605209","2017-05-18",1,"5.99","5.99"
"1203118690223624365","2017-05-12",1,"5.99","5.99"
"5013441016621351326","2017-05-23",1,"5.99","5.99"
"7146419729407970076","2017-07-20",1,"5.99","5.99"
"9247177460980662798","2017-07-28",1,"5.99","5.99"
"1379646428216790827","2017-06-21",1,"4.99","5.99"
"2670404574761434746","2017-07-05",1,"5.99","5.99"
"8842229915599074015","2017-05-27",1,"5.99","5.99"
"6086341258192070382","2017-05-31",1,"5.99","5.99"
"2479467739525533377","2017-05-03",1,"5.99","5.99"
"0793061109976837306","2017-07-28",1,"5.99","5.99"
"8230528872482379210","2017-08-01",1,"5.99","5.99"
"8698138487314195957","2017-07-26",1,"2.99","5.99"
"8042094058341757315","2017-06-29",1,"5.99","5.99"
"0032270083207689619","2017-05-11",1,"5.99","5.99"
"1662320015857460848","2017-05-11",1,"5.99","5.99"
"0034431820299725687","2017-07-11",1,"3.99","5.99"
"2976393406505822883","2017-05-17",1,"5.99","5.99"
"8676032592583748985","2017-06-05",1,"5.99","5.99"
"8910230714986920649","2017-06-05",1,"2.99","5.99"
"3529000017299265127","2017-05-18",1,"5.99","5.99"
"0080474084869849278","2017-06-16",1,"3.99","5.99"
"9396654318129134022","2017-05-15",1,"5.99","5.99"
"530920366625737605","2017-06-02",1,"5.99","5.99"
"0690615259869890643","2017-06-08",1,"5.99","5.99"
"7916784910076057299","2017-07-26",1,"5.99","5.99"
"7575066284584670771","2017-05-23",1,"5.99","5.99"
"0003961110741104601","2017-05-21",1,"2.99","5.99"
"0513464903945563318","2017-06-02",1,"5.99","5.99"
"0579308821705392125","2017-05-09",1,"5.99","5.99"
"4509141952596688546","2017-05-05",1,"2.99","5.99"
"4032368896984479810","2017-05-21",1,"5.99","5.99"
"4662219827289039151","2017-06-18",1,"5.99","5.99"
"3048085315005350424","2017-07-18",1,"5.99","5.99"
"9523189384815032694","2017-05-18",1,"5.99","5.99"
"1366491597789783868","2017-05-16",1,"5.99","5.99"
"1362551867614348080","2017-06-14",1,"5.99","5.99"
"9593703593367990082","2017-07-13",1,"5.99","5.99"
"2781862948471593304","2017-05-25",1,"5.99","5.99"
"5646538776794070198","2017-05-27",1,"1.99","5.99"
"0657364648407623467","2017-05-15",1,"5.99","5.99"
"8994691422171345898","2017-07-26",1,"5.99","5.99"
"9226278380512438191","2017-06-17",1,"5.99","5.99"
"9002735082148812613","2017-06-18",1,"5.99","5.99"
"3619870748659352497","2017-07-09",1,"5.99","5.99"
"4081895043014351508","2017-05-20",1,"5.99","5.99"
"4509164675776501594","2017-05-10",1,"5.99","5.99"
"4081895043014351508","2017-05-26",1,"5.99","5.99"
"6345760252745257256","2017-07-23",1,"5.99","5.99"
"9338815850221852007","2017-05-22",1,"5.99","5.99"
"1641502159492354144","2017-06-15",1,"5.99","5.99"
"9283524128635957627","2017-05-04",1,"1.99","5.99"
"8347542780699442243","2017-05-04",1,"5.99","5.99"
"7915549412266150272","2017-05-03",1,"5.99","5.99"
"2723307747513018898","2017-06-20",1,"5.99","5.99"
"6203463344282352300","2017-05-17",1,"5.99","5.99"
"6972282981164630239","2017-05-09",1,"5.99","5.99"
"6748664683814749334","2017-07-25",1,"5.99","5.99"
"9461722698579531854","2017-05-13",1,"5.99","5.99"
"7317007899686013940","2017-07-27",1,"2.99","5.99"
"2166644959604649352","2017-05-20",1,"5.99","5.99"
"535605749803002634","2017-07-31",1,"5.99","5.99"
"6380873618639371525","2017-05-18",1,"5.99","5.99"
"6972282981164630239","2017-05-12",1,"5.99","5.99"
"4937590539132421841","2017-06-25",2,"2.99","5.98"
"5044795972297333352","2017-05-01",2,"2.99","5.98"
"3403067907997746239","2017-07-27",2,"2.99","5.98"
"9360335725081440162","2017-07-08",2,"2.99","5.98"
"6721455376185973949","2017-05-31",2,"2.99","5.98"
"6409574274268661287","2017-07-01",2,"2.99","5.98"
"6465032376944045623","2017-05-29",2,"2.99","5.98"
"3711690761391413101","2017-06-13",2,"2.99","5.98"
"5860408548782746399","2017-07-20",2,"2.99","5.98"
"4468936967899569211","2017-07-21",2,"2.99","5.98"
"690847366392915929","2017-07-22",2,"2.99","5.98"
"5371071872855563199","2017-05-01",2,"2.99","5.98"
"249360409269672987","2017-05-10",2,"2.99","5.98"
"3607433621534632946","2017-05-12",2,"2.99","5.98"
"2123249327407876817","2017-07-28",2,"2.99","5.98"
"4840613585815011084","2017-07-07",2,"2.99","5.98"
"8619294319199043218","2017-07-10",2,"2.39","5.98"
"2762800212236368948","2017-07-07",2,"2.99","5.98"
"2480960012211470041","2017-05-09",2,"2.99","5.98"
"4382710169252447985","2017-06-25",2,"2.99","5.98"
"2531403935854874937","2017-06-13",2,"2.99","5.98"
"5054967838682156421","2017-05-23",2,"2.99","5.98"
"4161268469750766586","2017-05-16",2,"2.99","5.98"
"6154833068218246440","2017-07-17",2,"2.99","5.98"
"6039611140215041016","2017-06-16",2,"2.99","5.98"
"114876815400538244","2017-07-28",2,"1.99","5.98"
"0531829155524217247","2017-06-18",2,"2.99","5.98"
"4925862073573522959","2017-05-08",2,"2.99","5.98"
"5163707793579305933","2017-07-17",2,"2.99","5.98"
"7803789436000196974","2017-07-23",2,"2.99","5.98"
"5490104931040203110","2017-07-09",2,"2.99","5.98"
"131562574973195083","2017-06-29",2,"2.99","5.98"
"7576219858086855027","2017-05-26",2,"2.99","5.98"
"2718811501718036973","2017-06-13",2,"2.99","5.98"
"3894103929344760120","2017-06-12",2,"2.99","5.98"
"5536023080975183874","2017-05-17",2,"2.99","5.98"
"8561076636641751159","2017-06-16",2,"2.99","5.98"
"4034200852698197111","2017-07-08",2,"2.99","5.98"
"6630027914163180636","2017-05-10",2,"2.99","5.98"
"0209122981187402155","2017-07-18",2,"2.99","5.98"
"2880126965539599187","2017-07-25",2,"2.99","5.98"
"7656154866854274850","2017-06-13",2,"2.99","5.98"
"1813701962489768228","2017-07-29",2,"2.99","5.98"
"5147050728929982851","2017-06-01",2,"2.99","5.98"
"1343803136618869838","2017-06-21",2,"2.99","5.98"
"703851965143161667","2017-05-21",2,"2.99","5.98"
"3641847080616677863","2017-06-19",2,"2.99","5.98"
"416980335618228659","2017-05-14",2,"2.99","5.98"
"3257459878780605999","2017-06-27",2,"2.99","5.98"
"1160655632139723710","2017-05-10",2,"1.99","5.98"
"0193473619458571282","2017-06-02",2,"2.99","5.98"
"8644981224673903651","2017-07-23",2,"2.99","5.98"
"8266478946454209644","2017-06-22",2,"2.99","5.98"
"8151896772745241193","2017-05-09",2,"2.99","5.98"
"3241516164892819014","2017-07-25",2,"2.99","5.98"
